,Id,Model,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar,After_2002,vvt,Premium_option,Predicted
297,1011,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,61,8,1999,37500,Petrol,110,0,White,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,10457.6534026
298,1020,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,62,7,1999,35512,Petrol,110,1,Black,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,4.2,10648.7136202
299,1021,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,65,4,1999,35283,Petrol,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3.0,9175.3833395
300,1025,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,58,11,1999,34000,Petrol,110,0,Black,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,4.2,11156.0965118
301,1027,TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,57,12,1999,33535,Petrol,110,0,Red,0,1600,4,4,5,69,1035,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,10159.697797
302,1028,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,65,4,1999,33000,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1.0,9761.46385716
303,1032,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,57,12,1999,31307,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,10753.7957317
304,1047,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,67,2,1999,15535,Petrol,86,1,Grey,1,1300,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.0,9198.69353818
305,1050,TOYOTA Corolla 2.0 DSL WAGON LINEA TERRA Stationwagen,79,2,1998,218118,Diesel,72,0,Black,0,2000,5,4,5,185,1150,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.0,5671.05944562
306,1053,TOYOTA Corolla 2.0D LINEA TERRA+airco 2/3-Doors,74,7,1998,203254,Diesel,72,1,Black,0,2000,3,4,5,64,1135,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.2,6535.58439437
307,1054,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,77,4,1998,200732,Diesel,72,1,Grey,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,5717.09497088
308,1059,TOYOTA Corolla 2.0 DSL SEDAN LINEA TERRA 4/5-Doors,78,3,1998,180378,Diesel,72,1,Red,0,2000,4,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,4.2,6449.8235708
309,1060,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,70,11,1998,178800,Diesel,72,0,Red,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,6901.06531629
310,1070,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,158492,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,6066.31629692
311,1077,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,71,10,1998,151000,CNG,110,1,Black,0,1600,5,4,5,197,1094,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,3.2,8065.23468227
312,1078,TOYOTA Corolla 2.0D Linea Terra 2/3-Doors,75,6,1998,150000,Diesel,72,1,Green,0,2000,3,4,5,64,1135,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,7010.94316409
313,1091,TOYOTA Corolla 2.0 DSL LIFTB LINEA LUNA 4/5-Doors,79,2,1998,131500,Diesel,72,0,Blue,0,2000,5,4,5,185,1140,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,3.2,7496.06828665
314,1093,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,74,7,1998,130025,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,7302.96809841
315,1103,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,74,7,1998,124910,Diesel,72,0,Red,0,2000,5,4,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,7675.64529557
316,1106,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,74,7,1998,124057,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,7403.5583061
317,1111,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,122290,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1.0,7158.95882578
318,1113,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,77,4,1998,121545,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.0,7253.27524302
319,1119,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,73,8,1998,115877,Petrol,110,0,White,0,1600,4,4,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.2,7488.87949629
320,1121,TOYOTA Corolla 1.6 HATCHBACK 2/3-Doors,71,10,1998,115157,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,2.0,7978.30058522
321,1122,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,78,3,1998,115000,Petrol,107,1,Red,1,1600,5,4,5,85,1100,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.2,7745.45407162
322,1127,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,73,8,1998,111602,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,2.0,7006.99513682
323,1128,TOYOTA Corolla 1.6 Linea Terra / Keuze uit 700 occasions 2/3-Doors,80,1,1998,111392,CNG,110,0,Grey,0,1598,3,4,5,197,1083,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,2.0,7601.59576695
324,1131,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,72,9,1998,110634,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,2.0,7114.77141914
325,1132,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,80,1,1998,110000,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,1,3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,3.2,7248.41349145
326,1140,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,72,9,1998,106108,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,2.0,8039.3601123
327,1142,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,105152,Petrol,86,0,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,6599.51528335
328,1143,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,105135,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.2,7203.79322809
329,1144,TOYOTA Corolla 1.6 3D Terra/Comf. 2/3-Doors,76,5,1998,104344,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,3.2,7883.67089853
330,1145,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,74,7,1998,104150,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,2.0,7889.44063558
331,1149,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,75,6,1998,102005,Petrol,107,1,Grey,1,1600,5,4,5,85,1105,0,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,5.0,8868.22857693
332,1151,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,75,6,1998,101855,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,7768.07019161
333,1154,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,74,7,1998,101000,Petrol,86,0,Grey,0,1300,3,4,5,19,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2.0,7094.2303664
334,1158,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,80,1,1998,100458,Petrol,110,0,Blue,0,1600,5,4,5,85,1085,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.2,7688.817594
335,1167,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,77,4,1998,98000,Petrol,110,1,Green,0,1600,5,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,4.2,8223.57222004
336,1169,TOYOTA Corolla 1.6 LINEA TERRA 4/5-Doors,78,3,1998,97534,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0.0,7566.51819629
337,1172,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,69,12,1998,97000,Petrol,110,0,Green,0,1600,4,4,5,69,1035,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,7992.47126988
338,1173,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,74,7,1998,96302,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.0,7023.06352961
339,1174,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,78,3,1998,96000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.0,6511.95958148
340,1178,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,78,3,1998,95651,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1.0,7748.60731137
341,1180,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,94447,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,3.0,7654.57100955
342,1191,TOYOTA Corolla 1.3 Linea Luna Hatchback 2/3-Doors,72,9,1998,91921,Petrol,86,1,Blue,0,1300,3,4,5,69,1020,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2.0,7488.2053743
343,1192,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,70,11,1998,91900,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,2.0,7613.45305699
344,1197,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,90305,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.0,6849.76039288
345,1198,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,78,3,1998,90011,Petrol,86,0,Green,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,7111.42120316
346,1199,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,90000,Petrol,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0.0,6704.5498593
347,1201,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,78,3,1998,89953,Petrol,110,0,Green,0,1600,5,4,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,8204.93912404
348,1208,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,72,9,1998,88500,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,4.2,8957.05298544
349,1215,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,70,11,1998,87000,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,8219.91111955
350,1218,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,87000,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0.0,6480.73250466
351,1222,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,80,1,1998,86000,Petrol,110,0,Green,0,1600,3,4,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,4.2,9755.53323078
352,1223,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,70,11,1998,85864,Diesel,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,4.2,9180.72976369
353,1228,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,84988,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0.0,8003.17289701
354,1229,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,79,2,1998,84966,Petrol,110,0,White,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,4.2,8318.36561668
355,1236,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,75,6,1998,83850,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,4.2,8528.9354786
356,1237,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,80,1,1998,83540,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0,7619.46462772
357,1239,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,71,10,1998,83291,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2.2,8777.58074692
358,1248,TOYOTA Corolla 1.6 Linea Luna 4/5-Doors,71,10,1998,82000,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,3.2,9007.71944055
359,1250,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,76,5,1998,81930,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.0,8162.79519734
360,1256,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,78,3,1998,78689,Petrol,110,0,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,7628.30672299
361,1260,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,77,4,1998,77000,Petrol,86,0,Green,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0,7074.0152041
362,1263,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,76,5,1998,76268,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,7027.46243703
363,1264,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,73,8,1998,76151,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0.0,7303.81660088
364,1276,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,69,12,1998,75000,Petrol,86,1,Red,0,1300,4,4,5,69,1000,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,6.2,8447.15436146
365,1278,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,80,1,1998,74785,Petrol,110,1,Red,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1.0,7917.38080501
366,1282,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,74151,Petrol,110,1,Red,0,1600,3,4,5,69,1050,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.0,7545.60475992
367,1287,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,78,3,1998,73638,Petrol,86,1,Grey,1,1300,4,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2.0,7189.57204461
368,1288,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,75,6,1998,73460,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2.0,8547.36843272
369,1290,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,76,5,1998,73116,Petrol,110,1,Green,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,3.2,8700.15505481
370,1292,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,72703,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,7994.74411884
371,1300,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,77,4,1998,71825,Petrol,110,0,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2.0,8450.03251008
372,1302,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,80,1,1998,71500,Petrol,110,1,Grey,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.0,7566.55537236
373,1303,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,79,2,1998,71359,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2.2,8014.89726038
374,1305,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,78,3,1998,71186,Petrol,110,0,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2.2,8109.27387529
375,1307,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,76,5,1998,71000,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,8171.65018448
376,1319,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,79,2,1998,68945,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,3.2,8612.13021169
377,1322,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,70,11,1998,68000,Petrol,86,1,Black,1,1300,3,4,5,69,1045,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,8214.10071328
378,1326,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,70,11,1998,67100,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,4.2,9500.66986016
379,1327,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,69,12,1998,67092,Diesel,72,1,Green,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,4.2,9356.48039366
380,1329,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,79,2,1998,66855,Petrol,110,1,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,4.2,8681.65290544
381,1330,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,80,1,1998,66843,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,4.2,8590.39445213
382,1332,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,80,1,1998,66168,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0,6982.20564214
383,1342,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,80,1,1998,64000,Petrol,110,0,Black,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.0,8075.42939825
384,1344,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,75,6,1998,63634,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,4.2,8637.56391152
385,1345,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,80,1,1998,63500,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2.0,8025.82916636
386,1346,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,80,1,1998,63266,Petrol,110,1,Green,0,1600,4,4,5,69,1035,1,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.2,7885.76038969
387,1347,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,77,4,1998,62595,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1.0,8165.11372664
388,1349,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,77,4,1998,62285,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,4.2,8941.60134929
389,1351,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,74,7,1998,61700,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.2,8716.76206412
390,1354,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,70,11,1998,61510,Petrol,110,0,Blue,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.0,8649.54322313
391,1359,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,72,9,1998,60483,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,3.0,9248.85594718
392,1360,TOYOTA Corolla 1.6 LB LINEA LUNA 4/5-Doors,80,1,1998,60476,Petrol,110,1,Grey,0,1600,5,4,5,19,1114,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,4.2,10928.4929065
393,1362,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,69,12,1998,60050,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.0,8939.69521682
394,1366,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,80,1,1998,59326,Petrol,110,1,Green,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,8201.67293073
395,1371,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,74,7,1998,58454,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,3.0,7961.69140097
